Sample Names,lung_cocci_S13-15588,lung_cocci_S15-7163,lung_cocci_S16-1593,lung_control_S16-1234,lung_control_S16-430,lung_control_S16-455,lung_sarc_ng07-1929,lung_sarc_ng14-2391,lung_sarc_S01-274,lung_sarc_S08-13633,lung_sarc_S08-8308,lung_sarc_S14-1820,lymph_control_LN2,lymph_control_LN4,lymph_control_LN5,lymph_sarc_S01-01562,lymph_sarc_S03-06811,lymph_sarc_S08-11588-2,lymph_sarc_S10-5712,lymph_sarc_S10-8898,lymph_sarc_S11-16399,lymph_sarc_S11-3356,lymph_sarc_S11-5747,lymph_sarc_S12-10867-2,lymph_sarc_S12-11588,lymph_sarc_S15-2130,lymph_sarc_S16-3789,lymph_TB_S07-1722,lymph_TB_S10-2574,lymph_TB_S11-5890,lymph_TB_S13-12712
GeneName,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM
EPHA2,195.317793,149.415527,209.659678,296.825362,194.008333,175.871053,281.974097,214.194156,168.265854,254.728092,106.274639,65.50622,209.955284,164.284429,163.112898,186.015946,167.61223,280.475918,163.034044,149.587423,107.367299,116.639311,68.87002,94.257386,98.551015,81.303578,175.244065,188.797991,127.289073,88.010794,108.869352
EPHB4,156.650289,202.646456,255.010956,159.780311,147.198183,110.445898,87.96419,445.401129,171.032197,283.212465,140.17696,89.038514,160.081695,77.39579,96.54933,162.129166,165.44313,248.58619,165.370006,96.144932,126.109486,125.13552,65.496795,85.441947,66.934938,81.385538,104.349498,173.262427,114.008914,96.79465,125.092697
EPO,19.594314,22.926192,237.824262,31.39296,18.288992,13.010152,254.240943,511.871971,196.049565,216.832583,84.958809,29.775555,151.978158,30.028404,84.16915,244.040131,175.598459,232.833433,130.250024,72.34498,166.890223,140.974131,58.844044,67.811069,46.04744,97.61347,64.917508,151.103806,52.786545,98.689208,139.998411
EPOR,46.171709,84.941102,164.398383,31.533735,53.577883,29.109046,197.06422,367.774341,97.423404,236.909674,120.383689,57.822206,142.769593,71.777572,68.412556,176.235532,152.625724,252.428326,219.338786,122.092894,110.286936,126.079543,41.790516,105.785267,55.446814,73.353531,70.147435,109.321314,57.964972,76.385102,117.433961
EPS8,324.139987,375.778733,194.092672,444.921298,390.192009,437.758869,354.666726,72.978478,292.029659,444.582084,304.511861,252.996165,188.73875,135.127818,250.417288,94.04244,127.582485,199.791065,192.515497,128.880606,92.863296,119.995838,129.77548,68.828235,162.922488,120.725979,300.928345,409.157708,248.313921,239.230906,148.233611
ERBB2,452.649506,495.855761,422.198803,596.325461,570.262035,628.324843,439.820949,545.525741,354.091975,521.627921,310.196082,303.518558,235.812935,79.623703,167.534391,187.426582,159.823191,126.40627,192.032194,100.784634,172.917861,142.862178,109.067624,55.266021,116.590218,129.741496,132.408472,521.586135,252.573595,123.490684,166.845165
ERBB3,150.396785,187.450167,55.969236,120.715081,172.335475,212.467957,175.073172,1.301527,69.639692,110.173037,71.966303,71.365281,3.904432,0.968658,3.215631,2.257019,0.690168,2.305282,17.31834,6.186269,0.847637,6.083705,2.248817,0,11.013408,0.655674,43.665741,91.986895,42.763783,2.152906,0.247056
ERBB4,94.949044,77.123358,203.000959,81.01636,96.681894,64.301976,188.389973,242.176986,104.880504,215.075837,98.966355,82.122901,122.51075,37.002743,47.671734,140.123235,101.060315,247.433549,154.254049,45.451894,137.505488,105.520816,43.75823,82.051393,60.953518,69.337527,84.259937,115.780838,58.549633,74.059964,107.716424
ERCC1,404.810196,468.713258,460.441448,366.298123,400.021334,365.875437,206.471501,620.642441,314.641511,371.049738,471.89188,378.533746,514.94296,526.659459,480.334927,310.057924,347.647483,316.591995,401.463279,357.600721,291.02189,356.735878,275.48008,301.081146,440.441387,301.44613,459.818512,327.80041,300.515805,328.016747,323.725737
ERCC2,116.83631,88.454695,186.894057,56.028691,92.73405,75.065771,182.647866,284.290681,117.629739,197.508383,161.594294,66.466722,167.006536,106.746133,118.817577,174.260641,119.596256,163.674988,124.128193,113.758615,128.934941,132.687705,83.581031,104.768101,95.98755,99.826369,114.06222,140.228911,87.866211,110.056551,118.257481
ERCC3,211.785355,206.687087,326.727164,185.823798,196.183676,166.230437,431.391047,515.032823,221.788588,522.004366,260.357641,183.647938,323.478474,256.597555,254.356437,316.640894,266.207659,359.623916,273.549217,267.813899,260.695337,288.24175,189.931334,220.725029,232.041119,182.113459,248.047971,218.39733,156.772697,218.649126,219.879857
ERCC4,84.213862,129.827248,195.712361,51.594259,101.757693,73.193807,210.625366,285.499242,148.059518,245.191474,148.39878,111.994506,189.25443,162.637711,100.006134,209.056343,202.12063,335.802674,188.487976,165.053096,162.934586,155.134479,109.629828,153.592071,83.170221,106.547028,146.770018,134.34175,94.798621,103.856182,197.974223
ERCC5,122.56869,114.191761,222.437221,123.671369,109.331108,54.474163,592.903074,248.21979,204.589147,320.229602,161.49279,59.359009,329.813967,192.278651,232.650925,173.978513,207.050401,214.006967,183.4133,175.707226,193.543684,169.399719,95.949525,102.055659,136.528285,106.465069,173.666786,183.237895,99.810002,117.720896,114.139881
ERCC6,114.334909,182.531138,195.172464,75.385336,133.259877,83.676808,418.318591,221.259588,200.49977,120.462546,171.440178,133.413695,174.668063,217.463764,153.385614,213.194211,192.063896,357.702848,199.603934,189.798172,176.779316,157.022526,85.267644,159.356012,114.026753,110.481072,180.058919,136.385903,86.195751,97.828045,152.433564
ERCC8,143.830605,268.438478,273.187461,140.634829,188.529692,144.702846,218.077887,280.3861,214.090936,396.02062,222.293658,207.276281,329.298287,354.335167,210.784633,290.120926,260.587719,382.292518,332.10937,232.414692,211.626598,238.732978,165.943953,210.553369,159.69442,190.063506,238.16922,187.407967,119.020295,168.701708,216.256368
EREG,56.802666,205.45733,231.255525,104.10356,98.373827,72.070628,291.870069,483.331344,166.94282,222.479265,133.883715,94.513374,197.284298,209.617633,58.363708,225.607813,152.428534,421.866517,306.574888,109.978117,184.502227,128.072481,69.151122,121.720869,68.359086,84.663908,113.89619,187.735032,100.144094,111.003829,191.056654
ERG,290.266837,308.844793,292.803688,359.400119,343.059586,289.0313,221.010027,303.255788,216.85728,248.955929,130.635588,167.991759,380.645246,187.047897,390.618814,175.859362,223.91022,348.097509,248.981339,106.970903,147.017854,136.254015,111.691243,102.394714,103.677947,109.169724,285.404593,211.937806,156.438605,128.571542,159.433484
ERO1A,360.618763,246.390684,247.722358,204.687729,279.410672,295.489577,204.761086,108.77047,367.683142,135.394883,262.793736,425.790433,241.853753,452.750839,267.620916,229.651638,276.165797,173.280327,282.490313,299.604448,251.277153,238.418304,342.194984,354.65189,444.998659,344.392778,352.314454,222.485636,394.813288,348.426295,329.490377
ERRFI1,277.655603,1182.675283,474.838679,897.022153,554.712364,519.563712,34.208296,937.006466,439.487798,503.307575,258.632074,251.939613,418.731872,296.990602,630.665691,290.779223,294.997524,544.814865,339.84221,199.679019,225.753874,227.4047,167.068362,145.115687,120.482889,149.165839,204.133186,467.375192,468.647632,168.185011,336.819706
ESM1,83.692736,126.225816,82.694096,106.63752,111.103609,41.557609,195.964667,339.140747,20.92799,106.91051,35.9324,108.63275,105.419653,125.731833,62.945983,64.513114,109.342331,151.764366,143.299192,109.290754,111.982209,95.13656,52.284995,40.686641,47.471587,30.242964,62.759125,55.273903,46.939934,79.829752,55.669956
ESR1,81.71246,66.582581,114.188039,90.096387,60.506752,63.646789,168.720203,176.728772,190.035775,221.47541,107.594191,74.054686,101.883564,58.603821,117.370543,165.702779,127.089508,121.411493,116.878655,99.495828,115.278574,121.674101,74.304661,89.510611,104.437492,99.662451,147.51715,129.108717,56.210988,127.968728,98.081239
ESR2,31.788648,37.595441,133.894249,23.298363,16.758195,19.655626,681.722471,157.205867,149.983931,86.20601,60.293348,13.543075,94.222038,42.524095,84.812276,147.928758,112.793171,127.943124,121.228378,81.538463,87.871658,95.765909,50.973185,74.592176,78.423062,48.355959,89.07479,100.654105,31.32113,58.559041,53.3641
ESRRB,17.926713,16.689565,176.546047,27.380855,7.492847,9.921411,533.160728,240.689527,105.602158,98.879673,65.267042,26.413799,89.949264,10.945838,46.2247,122.349214,102.440651,199.022637,127.028008,35.227366,115.655301,108.352885,43.851931,38.991365,51.554144,64.66585,61.928978,99.182314,33.910344,75.351707,114.139881
ETFA,245.866955,193.774634,188.243797,193.003354,154.529893,147.323596,272.688988,55.593796,219.743899,181.572192,230.616983,148.013322,245.095168,230.831247,309.986859,210.937192,222.924265,123.332561,178.580275,210.419069,171.31677,205.167709,192.273852,216.31731,231.756289,154.329272,326.828937,205.641814,230.690565,165.170942,165.856941
ETS1,831.090757,1379.78783,717.881937,1182.092752,940.553688,995.136262,402.313996,1091.516312,649.609633,537.815075,788.888728,835.444436,4299.736878,4098.780275,3781.743205,996.755818,1285.684397,1506.885684,1036.522767,1265.521628,1055.213351,2060.697755,828.407956,2179.447753,711.219321,1007.115292,2111.4793,668.27457,583.32473,936.686309,698.097957
ETS2,819.104873,1266.210948,834.139578,1697.824179,1667.682095,1134.036019,399.870546,747.076491,549.419886,414.215484,576.948472,575.436608,739.484611,457.690996,648.592836,404.476533,458.567341,907.128276,474.280856,414.136347,329.824809,531.065496,246.807664,421.784848,219.413677,271.039247,498.752413,555.600845,644.714146,318.113379,371.736956
ETV1,366.663818,365.501474,191.753122,237.347669,392.447919,290.154478,374.947359,673.726149,203.987768,210.056565,179.357486,213.711643,118.974661,137.646329,58.202927,156.862789,142.3718,308.907723,171.652939,108.345629,111.888028,88.738181,78.14639,105.446212,67.029881,63.272543,99.783689,268.02937,160.364187,83.360517,141.892507
ETV2,12.715459,14.757089,159.899248,19.286258,4.914663,8.42384,97.615816,199.691427,93.694854,75.9165,60.293348,12.774673,94.737718,23.925857,73.718348,142.098126,81.834206,157.911784,93.277383,73.547866,110.4753,91.360467,43.289727,25.429151,44.243519,57.617354,51.386109,110.547806,34.160913,62.089807,90.175447
ETV4,12.923909,29.074979,166.018071,25.973099,20.544902,8.517438,205.616294,211.777034,137.836075,146.813728,86.582872,28.238752,80.372356,25.185113,39.713047,126.298996,112.891766,151.764366,86.752799,43.647565,91.827295,99.646893,35.044065,56.961298,37.027838,63.682339,49.725815,92.886322,31.989314,57.353414,71.481541
ETV5,276.926027,312.446226,198.861755,260.71642,297.135686,337.515177,81.000358,196.15871,206.273009,192.865556,204.936482,274.607455,208.039902,155.46964,255.240735,191.094237,190.486369,214.775395,104.957193,130.856775,138.353125,144.855116,113.752659,118.330315,139.946239,125.069819,262.907605,175.797177,212.064933,125.901938,163.633436
ETV7,60.242094,70.271853,235.304746,77.989685,97.648712,50.636636,79.534288,678.839291,188.833017,453.99322,137.740865,110.745854,141.517228,43.202155,106.919741,249.494592,190.68356,268.181083,190.501736,125.44379,203.621141,145.16979,135.397522,162.068455,85.164028,136.052359,102.523174,232.624636,154.601099,124.007381,249.855987
EVL,1810.389572,1167.918194,1073.493546,966.424526,1101.690177,1203.298701,1316.286362,2018.668359,1406.625561,1753.608418,1627.311385,1881.238759,3757.241892,4642.584985,2334.22677,2694.127811,2834.717186,1449.253646,2882.899428,3430.543965,2584.349728,2285.270385,1884.040127,3048.107546,2067.197741,2596.79695,2529.126336,807.767586,799.064676,1548.972754,1472.124464
EXO1,7.087305,0.527039,4.229187,4.997534,3.142162,4.399116,273.788541,58.847613,18.041371,15.308782,2.030079,2.305204,5.819813,19.663761,3.617585,7.429353,5.126962,19.594893,5.88018,13.575424,2.637092,15.419046,5.34094,9.832605,27.533521,8.113966,41.673387,20.359766,8.352301,9.645019,7.988145
EXOC3,284.221783,244.546048,141.902709,235.587974,278.60499,272.932406,1.099552,77.254923,173.317438,190.606883,247.669647,194.117407,281.487418,425.144081,296.159644,188.461049,166.626275,214.391181,194.690358,195.382998,162.181131,211.775871,204.548645,305.827921,193.019474,185.883584,361.031,177.432499,218.245636,215.635057,200.938895
EXOSC8,18.030938,10.892137,50.570274,12.740192,5.075799,10.857393,180.448762,180.261488,108.488778,191.359774,31.56773,9.893168,51.78897,7.749266,54.263778,62.538222,27.015148,47.642485,45.108234,30.759505,52.930195,49.613664,17.334631,12.545048,58.769825,22.292917,48.812653,68.192951,34.160913,26.954382,23.223266
EXT1,320.804784,358.913488,398.713319,401.914351,396.395763,339.761534,214.657058,430.619501,444.90021,375.818047,258.53057,286.709777,244.800494,190.535066,227.666697,254.855011,239.389702,334.650033,270.649401,179.917326,244.872788,213.034569,232.190353,135.961193,255.966799,195.308898,217.996644,281.439015,233.112732,183.341468,261.87938
EYA1,14.17461,36.980563,184.824455,44.625867,30.777069,27.237082,435.911429,287.451532,81.546997,109.043701,82.522714,30.543956,116.396263,10.558374,51.691273,133.352179,98.003857,174.817182,129.283419,39.351545,128.840759,97.549064,48.443266,56.622243,41.015451,63.682339,57.778242,90.923935,30.987038,67.256781,106.398792
EZH2,58.678718,142.300502,206.870215,113.605913,115.857136,62.055619,115.575172,179.889623,95.619266,225.992756,127.894982,116.220714,226.972712,294.181493,137.789802,205.200603,197.388049,268.94951,260.7417,215.402452,182.806954,183.664958,168.567573,271.922386,118.394139,173.917533,164.120093,193.622193,124.950429,183.599817,206.374128
EZR,1201.610903,1429.329486,1066.744844,1878.087341,1595.090107,1695.063742,739.754402,875.555799,940.797361,1340.145825,935.967956,705.200397,1212.215508,1200.845561,1046.768383,684.628961,1039.885992,829.517132,713.837796,612.440639,787.360194,823.922471,572.13652,1062.260394,630.897395,555.273934,753.109503,844.235279,435.990134,651.038751,437.536209
F10,67.016724,99.961711,77.295135,73.203314,81.857337,88.543915,511.536198,100.682409,111.976776,146.813728,77.346013,47.929038,73.300178,27.025564,91.243538,74.575655,41.804462,110.269299,55.901989,50.263436,59.428742,45.313114,18.646441,20.004265,34.844145,44.99563,69.068244,94.112814,41.176846,54.942159,33.517267
F11R,566.984414,481.713551,341.844257,509.88924,500.006526,646.763692,1.221725,210.382541,235.018927,296.63902,376.88418,340.978127,241.264405,232.768564,230.721547,287.675823,274.095293,424.940226,247.289781,423.072069,246.756424,251.844412,259.644661,235.98252,291.380603,152.935965,246.387677,308.340072,214.4871,215.979522,212.879936
F2,5.419704,0.614879,25.37512,5.7718,0.241705,4.586313,0.122172,86.365612,32.474468,37.142618,8.018812,0.768401,16.42808,0,3.537194,10.250626,3.549435,14.98433,16.029533,8.763881,12.432003,17.411983,6.371648,0.678111,22.501532,11.884092,29.055151,8.503677,5.930134,11.884041,17.788033
F2R,156.129164,92.758846,151.890788,144.43577,120.852367,88.918308,722.039391,145.213225,106.564365,102.895091,66.586594,96.626478,101.957233,67.806073,56.43433,107.490509,89.426054,143.695881,125.255899,65.385427,99.550206,91.045793,137.084135,88.493445,112.032946,72.615898,114.228249,81.439064,100.394663,103.167252,106.975256
F3,126.320792,238.4851,200.121513,389.807649,197.069926,512.918239,318.381498,228.882818,227.922654,262.13152,167.278516,140.041158,113.081179,46.301862,56.755893,124.041978,111.807217,243.2072,183.332749,111.610605,120.081848,87.584375,81.332214,69.16729,94.563402,120.152264,88.078614,198.528161,188.762012,106.525785,133.163194
F8,95.157495,264.485686,231.43549,401.492024,339.595151,335.362418,0.733035,1302.177752,199.176736,281.957647,298.117112,217.36155,454.240099,304.352404,701.811534,292.754115,356.422477,747.295425,221.99695,210.419069,252.407335,194.363888,65.403094,144.776632,106.526242,163.918505,405.277843,426.410361,194.023962,107.731412,93.551879
FABP1,1.354926,0,2.879446,0.63349,0.322273,0.093598,296.268278,28.354695,58.093215,77.045837,2.233087,0,0.736685,0.678061,1.527425,4.137867,2.267695,0,5.557979,2.749453,0,6.608162,0.187401,0.339055,10.823522,0.655674,48.480594,9.811935,2.422167,3.961347,0.247056
FABP4,2361.948675,932.243967,488.965962,2247.482527,1946.125948,3447.503193,4.642554,41.74183,519.350934,127.865973,88.612952,964.824024,510.154506,724.459462,2519.688306,31.034005,122.356928,648.552533,156.590011,14.348707,56.509105,43.844633,54.814914,88.8325,29.337441,113.021809,195.7487,54.210943,84.191198,85.513423,14.164545
FABP7,21.366141,44.710466,162.778694,31.604123,29.326841,9.359822,406.95655,399.754718,113.420086,154.091674,99.473875,39.668723,88.991573,36.712145,41.401253,129.214312,137.737815,284.702267,129.525071,46.311098,112.170573,80.346863,40.478706,72.557844,38.831758,59.502417,53.627506,109.566613,33.910344,70.012501,86.963719
FADD,234.923322,150.118246,320.24841,141.831422,118.354751,198.896215,596.934766,669.821568,279.641251,444.205639,273.045635,204.586876,333.276388,399.087175,306.369273,388.301233,385.113747,320.818344,298.519846,254.066634,314.378987,313.94016,274.730475,234.965354,227.388903,292.512572,355.718058,318.887902,201.875125,250.512133,296.055462
FAF1,230.650093,225.309128,138.123436,245.301491,235.90382,265.538147,51.678961,151.534928,192.080464,201.147356,144.947646,182.783486,272.057847,330.796773,263.601377,129.778567,161.597909,145.616949,169.478078,173.902897,125.356031,131.533899,137.74004,179.360277,166.720215,165.967486,313.297538,142.35483,103.819107,161.640177,120.728041
OTULINL,186.458661,215.558908,197.242066,187.794657,204.562773,239.705038,302.621247,404.774893,200.860597,406.812057,294.767481,223.604811,262.112597,205.743,171.634321,276.01456,280.996973,313.518286,328.24295,293.160418,244.590242,256.984093,194.335268,166.137119,232.800664,192.768161,192.179067,187.326201,140.402187,209.004107,254.797107
FAM117B,157.588315,159.165747,346.343391,170.549645,137.046584,125.328015,725.460221,545.153876,268.455601,406.812057,261.068169,161.460347,492.98974,618.003927,336.274644,386.608469,443.087859,482.572264,302.144615,258.878177,314.190623,338.27498,149.077826,274.634829,155.23209,250.303557,344.345042,246.197814,97.304311,225.969006,200.691839
